year,cause,State Name,State FIPS,Population,Deaths,Crude Rate,Age Adjusted Rate,YPLL,YPLL Crude Rate,YPLL Age-Adjusted Rate
2005,suicide,Rhode Island,44,942162,19,2.02,1.96,387,48.75,46.99
2005,suicide,Idaho,16,1211131,160,13.21,13.42,3039,290.26,296.15
2005,suicide,New Hampshire,33,1142702,79,6.91,6.88,1235,125.38,130.2
2005,suicide,North Carolina,37,7546914,632,8.37,8.36,11833,182.37,185.95
2005,suicide,Vermont,50,552914,36,6.51,6.43,623,132.07,144.16
2005,suicide,Connecticut,9,3066938,112,3.65,3.53,1897,73.2,75.83
2005,suicide,Delaware,10,737879,42,5.69,5.68,857,136.94,141.51
2005,suicide,New Mexico,35,1665072,178,10.69,10.82,3359,235.22,239.47
2005,suicide,California,6,30845415,1329,4.31,4.47,21274,78.77,78.73
2005,suicide,New Jersey,34,7520463,136,1.81,1.77,2256,35.25,36.38
2005,suicide,Wisconsin,55,4839337,302,6.24,6.24,6213,150.97,155.76
2005,suicide,Oregon,41,3160036,319,10.1,9.79,5329,198.11,200.64
2005,suicide,Nebraska,31,1517205,100,6.59,6.61,2185,170.2,173.09
2005,suicide,Pennsylvania,42,10981711,768,6.99,6.8,13583,149.35,155.47
2005,suicide,Washington,53,5448749,398,7.3,7.18,7570,159.87,161.23
2005,suicide,Louisiana,22,3943042,348,8.83,8.82,7992,234.5,233.98
2005,suicide,Georgia,13,7634815,590,7.73,8.02,10622,156.98,156.74
2005,suicide,Alabama,1,3974914,369,9.28,9.12,6454,191.35,195.6
2005,suicide,Utah,49,2012236,190,9.44,9.86,4370,242.85,231.74
2005,suicide,Ohio,39,9971561,668,6.7,6.55,11703,138.59,142.3
2005,suicide,Texas,48,19293001,1381,7.16,7.42,27229,159.84,158.96
2005,suicide,Colorado,8,3996157,396,9.91,10.05,7697,217.76,218.29
2005,suicide,South Carolina,45,3717077,314,8.45,8.49,6575,206.51,213.6
2005,suicide,Oklahoma,40,3066084,302,9.85,9.81,5946,228.75,233.82
2005,suicide,Tennessee,47,5208616,552,10.6,10.43,9538,214.01,217.48
2005,suicide,Wyoming,56,448416,56,12.49,12.36,1009,261.24,264.74
2005,suicide,Hawaii,15,1132986,22,1.94,1.92,465,48.5,49.14
2005,suicide,North Dakota,38,568453,56,9.85,9.52,1413,297.79,287.96
2005,suicide,Kentucky,21,3638965,373,10.25,10.18,7249,233,239.63
2005,suicide,Maine,23,1171869,100,8.53,8.24,1491,152.07,163.91
2005,suicide,New York,36,16771102,456,2.72,2.67,8413,58.93,59.72
2005,suicide,Nevada,32,2092984,262,12.52,12.63,4501,247.14,249.47
2005,suicide,Alaska,2,570595,87,15.25,15.63,2342,444.71,449
2005,suicide,Michigan,26,8729443,554,6.35,6.35,10424,139.47,145.11
2005,suicide,Arkansas,5,2405240,262,10.89,10.76,5269,260.77,266.68
2005,suicide,Mississippi,28,2497218,251,10.05,10.19,5070,236.8,242.42
2005,suicide,Missouri,29,5033763,427,8.48,8.39,7830,183.81,187.92
2005,suicide,Montana,30,825540,135,16.35,16.5,2740,393.62,421.63
2005,suicide,Kansas,20,2362486,188,7.96,7.83,3479,173.47,176.52
2005,suicide,Indiana,18,5416357,416,7.68,7.63,7897,170.19,172.47
2005,suicide,South Dakota,46,670030,71,10.6,10.26,1525,271.92,268.94
2005,suicide,Massachusetts,25,5637477,111,1.97,1.91,1485,31.02,31.4
2005,suicide,Virginia,51,6600456,511,7.74,7.67,9418,164.12,165.95
2005,suicide,District of Colu,11,509081,10,1.96,1.83,235,53.11,46.09
2005,suicide,Iowa,19,2581791,170,6.59,6.53,3456,161.06,166.44
2005,suicide,Arizona,4,4990078,514,10.3,10.29,9949,235,236.1
2004,suicide,West Virginia,54,1609321,192,11.93,11.89,3777,284.12,301.6
2004,suicide,Florida,12,15362095,1197,7.79,7.39,18887,151.95,155.53
2004,suicide,Illinois,17,10855802,387,3.57,3.55,7157,76.59,76.44
2004,suicide,Minnesota,27,4407671,268,6.08,6.06,6238,164.44,166.06
2004,suicide,Maryland,24,4818438,249,5.17,5.19,4473,106.81,109.52
2004,suicide,Rhode Island,44,945590,22,2.33,2.22,466,58.55,57.57
2004,suicide,Idaho,16,1181803,151,12.78,12.97,2695,263.51,267.96
2004,suicide,New Hampshire,33,1132774,57,5.03,4.81,919,94.07,94.76
2004,suicide,North Carolina,37,7414695,608,8.2,8.2,12156,190.59,193.24
2004,suicide,Vermont,50,550528,56,10.17,10.07,954,202.86,217.57
2004,suicide,Connecticut,9,3049555,105,3.44,3.4,2038,79.15,83.4
2004,suicide,Delaware,10,724601,45,6.21,6.06,806,131.02,132.26
2004,suicide,New Mexico,35,1639199,195,11.9,11.95,4342,308.2,309.65
2004,suicide,California,6,30546727,1366,4.47,4.66,21917,81.89,81.48
2004,suicide,New Jersey,34,7491282,185,2.47,2.43,3133,49.17,50.27
2004,suicide,Wisconsin,55,4806801,308,6.41,6.37,6816,166.71,168.75
2004,suicide,Oregon,41,3118471,299,9.59,9.24,4983,187.54,188.56
2004,suicide,Nebraska,31,1506974,87,5.77,5.74,1760,138.06,135.52
2004,suicide,Pennsylvania,42,10933642,722,6.6,6.5,13783,152.41,157.56
2004,suicide,Washington,53,5372322,423,7.87,7.97,7784,166.56,170.24
2004,suicide,Louisiana,22,3918660,371,9.47,9.62,8131,239.89,243.41
2004,suicide,Georgia,13,7503035,605,8.06,8.34,11798,177.14,176.29
2004,suicide,Alabama,1,3937205,375,9.53,9.32,6816,203.87,205.56
2004,suicide,Utah,49,1967465,183,9.3,9.78,4148,235.47,221.97
2004,suicide,Ohio,39,9949167,657,6.6,6.52,12268,145.58,148.9
2004,suicide,Texas,48,18961116,1318,6.95,7.24,25351,151.33,149.27
2004,suicide,Colorado,8,3947142,402,10.19,10.22,7911,226.22,225.18
2004,suicide,South Carolina,45,3663134,328,8.95,8.9,6219,197.83,201.38
2004,suicide,Oklahoma,40,3047758,312,10.24,10.15,5739,222.04,224.1
2004,suicide,Tennessee,47,5136190,526,10.24,10.2,10328,234.75,239.84
2004,suicide,Wyoming,56,444487,48,10.8,11.17,784,204.53,216.54
2004,suicide,Hawaii,15,1114022,31,2.78,2.67,553,58.61,58.15
2004,suicide,North Dakota,38,567197,41,7.23,7.02,1082,228.81,218.01
2004,suicide,Kentucky,21,3604819,377,10.46,10.34,7437,240.99,244.39
2004,suicide,Maine,23,1166080,97,8.32,8.2,1987,203.53,215.34
2004,suicide,New York,36,16761597,401,2.39,2.36,7730,54.16,54.64
2004,suicide,Nevada,32,2017489,249,12.34,12.63,3783,215.71,217.79
2004,suicide,Alaska,2,563019,94,16.7,16.53,2698,518,525.77
2004,suicide,Michigan,26,8715503,532,6.1,6.11,10744,143.86,148.4
2004,suicide,Arkansas,5,2379314,232,9.75,9.62,3948,197.48,202.94
2004,suicide,Mississippi,28,2480512,244,9.84,9.87,4957,232.81,235.01
2004,suicide,Missouri,29,4994348,389,7.79,7.77,7015,165.96,170.82
2004,suicide,Montana,30,816233,105,12.86,12.7,2192,318.16,326.38
2004,suicide,Kansas,20,2352457,204,8.67,8.65,4310,215.85,216.06
2004,suicide,Indiana,18,5374159,385,7.16,7.18,7433,161.41,165.72
2004,suicide,South Dakota,46,666111,61,9.16,9.18,1573,282.22,284.83
2004,suicide,Massachusetts,25,5633023,95,1.69,1.66,1690,35.34,35.81
2004,suicide,Virginia,51,6506485,494,7.59,7.63,8931,157.71,159.36
2004,suicide,District of Colu,11,508163,--,--,--,.,.,24
2004,suicide,Iowa,19,2571883,155,6.03,5.91,3317,155.26,155.78
2004,suicide,Arizona,4,4829128,509,10.54,10.56,9756,238.04,238.11
2003,suicide,West Virginia,54,1605763,191,11.9,11.5,3383,255.02,263.2
2003,suicide,Florida,12,14983537,1242,8.29,7.86,19378,160.22,163.82
2003,suicide,Illinois,17,10805529,404,3.74,3.75,7420,79.79,80.27
2003,suicide,Minnesota,27,4375742,244,5.58,5.59,5371,142.57,143.7
2003,suicide,Maryland,24,4767046,239,5.01,5.09,4436,107.05,109.76
2003,suicide,Rhode Island,44,940537,12,1.28,1.21,179,22.64,21.56
2003,suicide,Idaho,16,1157957,137,11.83,12.06,2631,262.35,266.64
2003,suicide,New Hampshire,33,1120797,75,6.69,6.64,1343,138.67,144.04
2003,suicide,North Carolina,37,7294936,619,8.49,8.46,12252,195.22,197.07
2003,suicide,Vermont,50,547521,38,6.94,6.94,645,137.79,143.98
2003,suicide,Connecticut,9,3032847,89,2.94,2.82,1400,54.72,54.97
2003,suicide,Delaware,10,712416,42,5.9,5.89,811,133.97,134.46
2003,suicide,New Mexico,35,1614058,211,13.07,13.29,4460,321.29,327.48
2003,suicide,California,6,30186910,1505,4.99,5.18,25393,96.03,95.32
2003,suicide,New Jersey,34,7452861,183,2.46,2.41,3031,47.85,48.89
2003,suicide,Wisconsin,55,4771933,310,6.5,6.46,6402,157.73,159.55
2003,suicide,Oregon,41,3094416,331,10.7,10.42,5180,196.19,196.99
2003,suicide,Nebraska,31,1498664,91,6.07,5.99,1929,152.29,151.25
2003,suicide,Pennsylvania,42,10888086,724,6.65,6.5,13606,151.34,155.7
2003,suicide,Washington,53,5301914,436,8.22,8.29,8057,174.59,175.52
2003,suicide,Louisiana,22,3886575,316,8.13,8.18,6788,201.97,201.19
2003,suicide,Georgia,13,7372365,656,8.9,9.3,12065,184.35,182.18
2003,suicide,Alabama,1,3909139,399,10.21,10.1,7586,228.58,231.34
2003,suicide,Utah,49,1936918,181,9.35,9.88,4255,245.19,228.87
2003,suicide,Ohio,39,9921497,572,5.77,5.71,10837,128.97,132.05
2003,suicide,Texas,48,18641616,1350,7.24,7.53,26856,163.04,161.73
2003,suicide,Colorado,8,3903679,363,9.3,9.53,6908,199.45,197.07
2003,suicide,South Carolina,45,3605509,328,9.1,9.14,5855,189.07,194.37
2003,suicide,Oklahoma,40,3028435,281,9.28,9.31,5760,224.26,228.1
2003,suicide,Tennessee,47,5077537,493,9.71,9.63,9729,223.62,227.04
2003,suicide,Wyoming,56,439257,75,17.07,17.29,1486,392.02,402.05
2003,suicide,Hawaii,15,1092866,24,2.2,2.16,427,46.17,46.79
2003,suicide,North Dakota,38,561417,41,7.3,7.18,845,180.69,176.42
2003,suicide,Kentucky,21,3576258,400,11.19,11.07,7955,259.75,262.52
2003,suicide,Maine,23,1158526,71,6.13,6,1276,131.51,139.76
2003,suicide,New York,36,16725534,412,2.46,2.44,7942,55.75,56.34
2003,suicide,Nevada,32,1931170,247,12.79,13.31,4319,257.33,262.88
2003,suicide,Alaska,2,552026,79,14.31,15.38,2062,403.05,403.98
2003,suicide,Michigan,26,8686925,523,6.02,6.04,10707,143.75,147.95
2003,suicide,Arkansas,5,2358180,258,10.94,10.77,4702,237.42,240.16
2003,suicide,Mississippi,28,2460862,247,10.04,10.22,4592,217.33,223.28
2003,suicide,Missouri,29,4956518,411,8.29,8.24,7684,183.25,186.32
2003,suicide,Montana,30,806569,120,14.88,14.91,2464,361.68,380.37
2003,suicide,Kansas,20,2341585,211,9.01,8.93,4160,209.37,209.46
2003,suicide,Indiana,18,5338877,418,7.83,7.84,8757,191.43,194.41
2003,suicide,South Dakota,46,660285,60,9.09,9.03,1441,261.03,259.27
2003,suicide,Massachusetts,25,5630576,122,2.17,2.11,2275,47.62,47.88
2003,suicide,Virginia,51,6408582,452,7.05,7.09,8773,157.29,158.54
2003,suicide,District of Colu,11,506909,10,1.97,1.72,288,65.52,54.78
2003,suicide,Iowa,19,2560536,177,6.91,6.81,3355,157.82,159.08
2003,suicide,Arizona,4,4704405,486,10.33,10.35,9460,236.93,236.2
2002,suicide,West Virginia,54,1598672,188,11.76,11.6,3762,284.75,294.4
2002,suicide,Florida,12,14684965,1205,8.21,7.79,18855,159.43,162.46
2002,suicide,Illinois,17,10757530,466,4.33,4.34,8346,90.14,89.47
2002,suicide,Minnesota,27,4339522,238,5.48,5.51,5204,139.27,140.03
2002,suicide,Maryland,24,4708332,233,4.95,5.05,4255,103.95,107.47
2002,suicide,Rhode Island,44,933897,30,3.21,3.24,597,76.24,78.19
2002,suicide,Idaho,16,1137742,136,11.95,12.27,2680,271.83,272.59
2002,suicide,New Hampshire,33,1107938,66,5.96,5.96,1240,129.53,133.95
2002,suicide,North Carolina,37,7207136,630,8.74,8.75,10797,173.98,174.09
2002,suicide,Vermont,50,543969,54,9.93,9.9,858,184.42,192.32
2002,suicide,Connecticut,9,3003361,85,2.83,2.75,1422,56.17,57.76
2002,suicide,Delaware,10,700365,38,5.43,5.39,762,128,129.51
2002,suicide,New Mexico,35,1590440,211,13.27,13.51,4646,339.34,347.91
2002,suicide,California,6,29771946,1490,5.01,5.24,24299,93.17,92.24
2002,suicide,New Jersey,34,7399875,176,2.38,2.32,2497,39.74,40.25
2002,suicide,Wisconsin,55,4734506,308,6.51,6.46,6397,158.89,160.03
2002,suicide,Oregon,41,3059483,291,9.51,9.43,5273,201.91,204.64
2002,suicide,Nebraska,31,1489649,105,7.05,6.99,2022,160.8,160.08
2002,suicide,Pennsylvania,42,10828451,720,6.65,6.63,14725,164.95,170.77
2002,suicide,Washington,53,5245093,437,8.33,8.41,7814,171.07,171.45
2002,suicide,Louisiana,22,3859947,349,9.04,9.11,7622,228.31,226.33
2002,suicide,Georgia,13,7268872,614,8.45,8.83,11803,182.81,180.21
2002,suicide,Alabama,1,3881411,381,9.82,9.84,7331,222.43,227.03
2002,suicide,Utah,49,1909464,174,9.11,9.61,4389,256.44,244.42
2002,suicide,Ohio,39,9879551,675,6.83,6.76,12096,144.55,146.94
2002,suicide,Texas,48,18340249,1315,7.17,7.51,25946,160.09,158.13
2002,suicide,Colorado,8,3868491,380,9.82,9.93,8406,244.6,241.1
2002,suicide,South Carolina,45,3562547,304,8.53,8.59,6067,198.13,201.59
2002,suicide,Oklahoma,40,3013629,312,10.35,10.31,6388,249.94,250.27
2002,suicide,Tennessee,47,5029003,520,10.34,10.32,9739,225.89,229.44
2002,suicide,Wyoming,56,435988,82,18.81,18.95,1779,472.07,474.79
2002,suicide,Hawaii,15,1080599,21,1.94,1.85,296,32.34,31.48
2002,suicide,North Dakota,38,560043,53,9.46,9.68,1152,247.18,250.25
2002,suicide,Kentucky,21,3550280,364,10.25,10.15,7208,236.98,237.32
2002,suicide,Maine,23,1146906,79,6.89,6.9,1516,157.88,171.29
2002,suicide,New York,36,16644837,411,2.47,2.45,8082,57.03,57.19
2002,suicide,Nevada,32,1862579,245,13.15,13.22,4157,256.46,255.43
2002,suicide,Alaska,2,544934,92,16.88,17.23,2443,482.73,486.25
2002,suicide,Michigan,26,8644122,578,6.69,6.74,11453,154.48,157.79
2002,suicide,Arkansas,5,2340380,257,10.98,10.99,5268,268.08,274.05
2002,suicide,Mississippi,28,2447723,254,10.38,10.47,5834,277.5,277.19
2002,suicide,Missouri,29,4918731,423,8.6,8.55,7950,191.14,193.91
2002,suicide,Montana,30,798531,115,14.4,14.59,2418,358.36,378.35
2002,suicide,Kansas,20,2332659,184,7.89,7.74,3648,184.4,181.11
2002,suicide,Indiana,18,5296930,448,8.46,8.47,9363,206.28,207.89
2002,suicide,South Dakota,46,656504,50,7.62,7.53,944,172.11,173.67
2002,suicide,Massachusetts,25,5612247,99,1.76,1.72,1604,33.72,33.44
2002,suicide,Virginia,51,6330703,491,7.76,7.87,8746,158.64,158.99
2002,suicide,District of Colu,11,508581,13,2.56,2.49,339,76.95,72.31
2002,suicide,Iowa,19,2551871,157,6.15,6.11,3282,155,156.61
2002,suicide,Arizona,4,4602380,559,12.15,12.11,11117,284.59,280.18
2001,suicide,West Virginia,54,1593202,195,12.24,11.75,3055,232.09,239.3
2001,suicide,Florida,12,14370508,1197,8.33,7.85,18527,160.59,163.57
2001,suicide,Illinois,17,10702790,505,4.72,4.75,9381,101.95,100.93
2001,suicide,Minnesota,27,4299312,242,5.63,5.65,5389,145.63,145.2
2001,suicide,Maryland,24,4637992,220,4.74,4.79,4506,111.83,114.39
2001,suicide,Rhode Island,44,923618,25,2.71,2.66,543,70.32,70.24
2001,suicide,Idaho,16,1119557,136,12.15,12.31,2934,302.25,293.57
2001,suicide,New Hampshire,33,1092880,79,7.23,7.31,1893,200.61,210.52
2001,suicide,North Carolina,37,7098841,630,8.88,8.87,12166,199.03,197.13
2001,suicide,Vermont,50,539133,42,7.79,7.88,754,163.55,174.54
2001,suicide,Connecticut,9,2972589,115,3.87,3.82,2073,82.87,85.61
2001,suicide,Delaware,10,689425,53,7.69,7.69,1106,188.74,189.79
2001,suicide,New Mexico,35,1565633,188,12.01,12.27,3665,271.84,276.61
2001,suicide,California,6,29319026,1449,4.94,5.19,23853,92.93,91.44
2001,suicide,New Jersey,34,7334443,167,2.28,2.24,2898,46.59,47.14
2001,suicide,Wisconsin,55,4692104,317,6.76,6.75,6548,164.23,164.84
2001,suicide,Oregon,41,3013112,280,9.29,9.24,5156,200.57,202.58
2001,suicide,Nebraska,31,1481196,107,7.22,7.22,2234,178.88,176.87
2001,suicide,Pennsylvania,42,10774944,683,6.34,6.26,13151,148.33,152.11
2001,suicide,Washington,53,5172187,391,7.56,7.66,7482,166.18,165.82
2001,suicide,Louisiana,22,3835627,352,9.18,9.33,7236,218.17,217.58
2001,suicide,Georgia,13,7150833,626,8.75,9.04,13179,207.52,202.66
2001,suicide,Alabama,1,3863484,387,10.02,9.98,7715,235.24,237.35
2001,suicide,Utah,49,1875222,182,9.71,10.41,4441,264.21,255.19
2001,suicide,Ohio,39,9838826,671,6.82,6.78,12552,150.7,152.76
2001,suicide,Texas,48,18004267,1377,7.65,7.98,28220,177.51,173.57
2001,suicide,Colorado,8,3808239,390,10.24,10.59,7838,231.7,226.5
2001,suicide,South Carolina,45,3518800,311,8.84,8.83,6569,217.17,218.83
2001,suicide,Oklahoma,40,2991686,331,11.06,11.04,6473,255.4,255.64
2001,suicide,Tennessee,47,4982782,480,9.63,9.6,9364,219.27,219.91
2001,suicide,Wyoming,56,430980,61,14.15,13.99,1450,389.29,388.17
2001,suicide,Hawaii,15,1065760,31,2.91,2.85,699,77.46,76.94
2001,suicide,North Dakota,38,559440,41,7.33,7.69,851,182.93,192.36
2001,suicide,Kentucky,21,3526521,331,9.39,9.33,6947,230.08,229.39
2001,suicide,Maine,23,1134567,86,7.58,7.36,1425,150.09,157.65
2001,suicide,New York,36,16545912,453,2.74,2.72,9468,67.23,67.35
2001,suicide,Nevada,32,1794136,218,12.15,12.33,3855,246.74,245.21
2001,suicide,Alaska,2,535206,65,12.15,12.01,1759,353.39,349.94
2001,suicide,Michigan,26,8597455,542,6.3,6.34,10888,147.71,149.38
2001,suicide,Arkansas,5,2325347,274,11.78,11.77,5542,284.09,290.09
2001,suicide,Mississippi,28,2437637,239,9.81,9.97,4913,234.73,235.36
2001,suicide,Missouri,29,4880088,427,8.75,8.72,8601,208.67,210.66
2001,suicide,Montana,30,792471,133,16.78,17.08,2701,403.17,428.83
2001,suicide,Kansas,20,2320684,160,6.9,6.96,3901,198.52,197.28
2001,suicide,Indiana,18,5264631,411,7.81,7.82,8106,179.79,179.86
2001,suicide,South Dakota,46,653469,43,6.58,6.57,1030,188.87,183.05
2001,suicide,Massachusetts,25,5581513,107,1.92,1.9,1922,40.68,40.84
2001,suicide,Virginia,51,6243993,467,7.48,7.55,9265,170.38,169.78
2001,suicide,District of Colu,11,508278,21,4.13,3.72,565,128.57,108.24
2001,suicide,Iowa,19,2545876,157,6.17,6.07,3524,167.01,165.43
2001,suicide,Arizona,4,4491134,468,10.42,10.48,8796,230.99,229.9
